Plot Title: 20983688,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)",Stopped (LGR S/N: 20983688),End Of File (LGR S/N: 20983688)
330,11/09/22 2:19:40 PM,83.73,1456,,
331,11/09/22 2:20:00 PM,83.66,1606.31,,
332,11/09/22 2:20:20 PM,83.58,1517.36,,
333,11/09/22 2:20:40 PM,83.66,1569.21,,
334,11/09/22 2:21:00 PM,83.58,838.83,,
335,11/09/22 2:21:20 PM,83.5,833.36,,
336,11/09/22 2:21:40 PM,83.27,715.39,,
337,11/09/22 2:22:00 PM,83.19,676.87,,
338,11/09/22 2:22:20 PM,83.35,1300.46,,
339,11/09/22 2:22:40 PM,83.35,1197.72,,
340,11/09/22 2:23:00 PM,83.42,1071.67,,
341,11/09/22 2:23:20 PM,83.5,1202,,
342,11/09/22 2:23:40 PM,83.5,921.36,,
343,11/09/22 2:24:00 PM,83.42,1066.43,,
344,11/09/22 2:24:20 PM,83.35,1665.77,,
345,11/09/22 2:24:40 PM,83.35,1026,,
346,11/09/22 2:25:00 PM,83.35,976.06,,
347,11/09/22 2:25:20 PM,83.42,987,,
348,11/09/22 2:25:40 PM,83.5,2060.57,,
349,11/09/22 2:26:00 PM,83.66,1583,,
350,11/09/22 2:26:20 PM,83.58,1402.25,,
351,11/09/22 2:26:40 PM,83.66,1421.75,,
352,11/09/22 2:27:00 PM,83.89,1926.9,,
353,11/09/22 2:27:20 PM,83.73,1617.25,,
354,11/09/22 2:27:40 PM,83.58,917.79,,
355,11/09/22 2:28:00 PM,83.66,1838.91,,
356,11/09/22 2:28:20 PM,83.66,1397.49,,
357,11/09/22 2:28:40 PM,83.73,2161.41,,
358,11/09/22 2:29:00 PM,83.81,1420.8,,
359,11/09/22 2:29:20 PM,83.66,968.92,,
360,11/09/22 2:29:40 PM,83.66,1244.81,,
361,11/09/22 2:30:00 PM,83.5,1525.45,,
362,11/09/22 2:30:20 PM,83.58,1078.8,,
363,11/09/22 2:30:40 PM,83.58,1495,,
364,11/09/22 2:31:00 PM,83.66,1393.21,,
365,11/09/22 2:31:20 PM,83.58,1479.31,,
366,11/09/22 2:31:40 PM,83.66,1438.88,,
367,11/09/22 2:32:00 PM,83.73,1433.17,,
368,11/09/22 2:32:20 PM,83.81,1928.81,,
369,11/09/22 2:32:40 PM,83.89,2144.28,,
370,11/09/22 2:33:00 PM,83.89,1381.32,,
